State,County,Lithium mcg/L,Primary water use
IDAHO,GOODING,16.2,IRRIGATION
IDAHO,GOODING,16.1,DOMESTIC
IDAHO,GOODING,14.0,DOMESTIC
IDAHO,GOODING,12.7,DOMESTIC
IDAHO,JEROME,40.8,DOMESTIC
IDAHO,JEROME,40.3,DOMESTIC
IDAHO,JEROME,39.8,DOMESTIC
IDAHO,JEROME,39.6,DOMESTIC
IDAHO,JEROME,38.0,DOMESTIC
IDAHO,JEROME,37.9,DOMESTIC
IDAHO,JEROME,34.3,DOMESTIC
IDAHO,JEROME,34.1,DOMESTIC
IDAHO,JEROME,28.1,DOMESTIC
IDAHO,JEROME,26.5,DOMESTIC
IDAHO,JEROME,23.6,DOMESTIC
IDAHO,JEROME,22.8,DOMESTIC
IDAHO,JEROME,22.6,DOMESTIC
IDAHO,JEROME,16.2,DOMESTIC
IDAHO,JEROME,14.4,DOMESTIC
IDAHO,JEROME,13.7,DOMESTIC
IDAHO,LINCOLN,38.9,COMMERICIAL
IDAHO,LINCOLN,11.7,DOMESTIC
IDAHO,MINIDOKA,55.9,DOMESTIC
IDAHO,MINIDOKA,49.7,DOMESTIC
IDAHO,MINIDOKA,48.1,DOMESTIC
IDAHO,MINIDOKA,46.9,DOMESTIC
IDAHO,MINIDOKA,45.8,DOMESTIC
IDAHO,MINIDOKA,42.9,DOMESTIC
IDAHO,MINIDOKA,42.3,DOMESTIC
IDAHO,MINIDOKA,42.0,DOMESTIC
IDAHO,MINIDOKA,41.7,IRRIGATION
IDAHO,MINIDOKA,41.6,DOMESTIC
IDAHO,MINIDOKA,41.3,DOMESTIC
IDAHO,MINIDOKA,40.9,DOMESTIC
IDAHO,MINIDOKA,39.9,DOMESTIC
IDAHO,MINIDOKA,39.2,DOMESTIC
IDAHO,MINIDOKA,38.7,DOMESTIC
IDAHO,MINIDOKA,38.0,DOMESTIC
IDAHO,MINIDOKA,37.8,DOMESTIC
IDAHO,MINIDOKA,37.1,DOMESTIC
IDAHO,MINIDOKA,37.0,DOMESTIC
IDAHO,MINIDOKA,36.9,DOMESTIC
IDAHO,MINIDOKA,36.7,DOMESTIC
IDAHO,MINIDOKA,36.5,DOMESTIC
IDAHO,MINIDOKA,34.8,DOMESTIC
IDAHO,MINIDOKA,34.0,DOMESTIC
IDAHO,MINIDOKA,32.8,DOMESTIC
IDAHO,MINIDOKA,32.2,DOMESTIC
IDAHO,MINIDOKA,31.1,IRRIGATION
IDAHO,MINIDOKA,29.6,DOMESTIC
ILLINOIS,BOONE,2.7,PUBLIC SUPPLY
ILLINOIS,CARROLL,2.8,PUBLIC SUPPLY
ILLINOIS,CHAMPAIGN,8.0,DOMESTIC
ILLINOIS,CHAMPAIGN,7.1,DOMESTIC
ILLINOIS,CHAMPAIGN,5.9,DOMESTIC
ILLINOIS,CHAMPAIGN,4.6,DOMESTIC
ILLINOIS,CHAMPAIGN,4.3,DOMESTIC
ILLINOIS,CHAMPAIGN,3.7,DOMESTIC
ILLINOIS,CHAMPAIGN,1.7,DOMESTIC
ILLINOIS,COOK,88.6,PUBLIC SUPPLY
ILLINOIS,COOK,8.5,UNUSED
ILLINOIS,DE KALB,9.3,PUBLIC SUPPLY
ILLINOIS,DE KALB,4.3,PUBLIC SUPPLY
ILLINOIS,DE WITT,9.8,COMMERICIAL
ILLINOIS,DE WITT,9.5,COMMERICIAL
ILLINOIS,DE WITT,8.2,DOMESTIC
ILLINOIS,DE WITT,8.2,DOMESTIC
ILLINOIS,DE WITT,8.1,DOMESTIC
ILLINOIS,DE WITT,7.8,PUBLIC SUPPLY
ILLINOIS,DE WITT,7.7,DOMESTIC
ILLINOIS,DE WITT,7.4,DOMESTIC
ILLINOIS,DE WITT,7.1,DOMESTIC
ILLINOIS,DE WITT,7.1,DOMESTIC
ILLINOIS,DE WITT,5.7,DOMESTIC
ILLINOIS,DE WITT,5.0,DOMESTIC
ILLINOIS,GRUNDY,32.5,PUBLIC SUPPLY
ILLINOIS,HENRY,133.5,PUBLIC SUPPLY
ILLINOIS,IROQUOIS,14.6,UNUSED
ILLINOIS,IROQUOIS,14.3,DOMESTIC
ILLINOIS,JO DAVIESS,5.9,PUBLIC SUPPLY
ILLINOIS,KANE,46.5,PUBLIC SUPPLY
ILLINOIS,KANE,5.1,UNUSED
ILLINOIS,KANE,3.5,UNUSED
ILLINOIS,KANKAKEE,6.0,UNUSED
ILLINOIS,KANKAKEE,6.0,UNUSED
ILLINOIS,KANKAKEE,6.0,UNUSED
ILLINOIS,KANKAKEE,3.9,UNUSED
ILLINOIS,KANKAKEE,3.9,UNUSED
ILLINOIS,KANKAKEE,3.4,UNUSED
ILLINOIS,KANKAKEE,2.0,DOMESTIC
ILLINOIS,LA SALLE,39.1,PUBLIC SUPPLY
ILLINOIS,LA SALLE,3.6,UNUSED
ILLINOIS,LAKE,19.2,UNUSED
ILLINOIS,LAKE,15.3,PUBLIC SUPPLY
ILLINOIS,LAKE,10.2,UNUSED
ILLINOIS,LAKE,7.5,DOMESTIC
ILLINOIS,LIVINGSTON,195.0,PUBLIC SUPPLY
ILLINOIS,MACON,9.3,DOMESTIC
ILLINOIS,MACON,8.8,DOMESTIC
ILLINOIS,MADISON,60.9,UNUSED
ILLINOIS,MADISON,17.2,UNUSED
ILLINOIS,MADISON,9.8,UNUSED
ILLINOIS,MADISON,7.1,UNUSED
ILLINOIS,MADISON,6.9,UNUSED
ILLINOIS,MADISON,4.6,UNUSED
ILLINOIS,MADISON,4.3,UNUSED
ILLINOIS,MADISON,3.9,UNUSED
ILLINOIS,MADISON,2.7,UNUSED
ILLINOIS,MADISON,1.3,UNUSED
ILLINOIS,MARSHALL,129.8,PUBLIC SUPPLY
ILLINOIS,MCDONOUGH,296.3,PUBLIC SUPPLY
ILLINOIS,MCHENRY,11.5,UNUSED
ILLINOIS,MCHENRY,11.5,UNUSED
ILLINOIS,MCHENRY,9.2,DOMESTIC
ILLINOIS,MCHENRY,8.3,UNUSED
ILLINOIS,MCHENRY,7.9,UNUSED
ILLINOIS,MCHENRY,7.6,UNUSED
ILLINOIS,MCHENRY,7.1,DOMESTIC
ILLINOIS,MCHENRY,6.6,DOMESTIC
ILLINOIS,MCHENRY,6.5,DOMESTIC
ILLINOIS,MCHENRY,5.2,PUBLIC SUPPLY
ILLINOIS,MCHENRY,4.8,UNUSED
ILLINOIS,MCHENRY,4.1,DOMESTIC
ILLINOIS,MCHENRY,3.9,UNUSED
ILLINOIS,MCHENRY,3.7,DOMESTIC
ILLINOIS,MCHENRY,0.3,UNUSED
ILLINOIS,MCHENRY,0.3,UNUSED
ILLINOIS,MCLEAN,10.0,DOMESTIC
ILLINOIS,MCLEAN,6.4,DOMESTIC
ILLINOIS,MCLEAN,6.4,COMMERICIAL
ILLINOIS,PEORIA,392.8,PUBLIC SUPPLY
ILLINOIS,PEORIA,297.8,PUBLIC SUPPLY
ILLINOIS,PIATT,10.0,DOMESTIC
ILLINOIS,PIATT,8.7,DOMESTIC
ILLINOIS,PIATT,7.0,DOMESTIC
ILLINOIS,PIATT,6.5,DOMESTIC
ILLINOIS,PIATT,6.5,DOMESTIC
ILLINOIS,ROCK ISLAND,165.7,PUBLIC SUPPLY
ILLINOIS,ST CLAIR,7.1,UNUSED
ILLINOIS,ST CLAIR,4.1,UNUSED
ILLINOIS,ST CLAIR,2.6,UNUSED
ILLINOIS,ST CLAIR,2.5,UNUSED
ILLINOIS,ST CLAIR,2.1,UNUSED
ILLINOIS,WARREN,62.4,PUBLIC SUPPLY
ILLINOIS,WILL,72.1,PUBLIC SUPPLY
ILLINOIS,WINNEBAGO,1.0,PUBLIC SUPPLY
INDIANA,BOONE,5.8,UNUSED
INDIANA,DELAWARE,9.6,UNUSED
INDIANA,DELAWARE,3.3,UNUSED
INDIANA,FAYETTE,13.6,UNUSED
INDIANA,FRANKLIN,3.9,UNUSED
INDIANA,HAMILTON,9.0,UNUSED
INDIANA,HAMILTON,5.6,UNUSED
INDIANA,HAMILTON,2.6,UNUSED
INDIANA,HANCOCK,3.6,UNUSED
INDIANA,HANCOCK,1.6,UNUSED
INDIANA,HENDRICKS,3.4,UNUSED
INDIANA,HENDRICKS,1.3,UNUSED
INDIANA,HENRY,8.8,UNUSED
INDIANA,JASPER,24.7,DOMESTIC
INDIANA,JASPER,4.3,UNUSED
INDIANA,JASPER,4.0,DOMESTIC
INDIANA,JASPER,3.2,DOMESTIC
INDIANA,JASPER,2.2,DOMESTIC
INDIANA,JASPER,1.7,DOMESTIC
INDIANA,JASPER,0.9,DOMESTIC
INDIANA,JASPER,0.9,DOMESTIC
INDIANA,JASPER,0.6,DOMESTIC
INDIANA,JASPER,0.6,DOMESTIC
INDIANA,JASPER,0.5,DOMESTIC
INDIANA,LAKE,4.2,UNUSED
INDIANA,LAKE,2.5,DOMESTIC
INDIANA,LAKE,1.8,DOMESTIC
INDIANA,LAKE,1.4,DOMESTIC
INDIANA,MADISON,8.8,UNUSED
INDIANA,MARION,11.4,UNUSED
INDIANA,MORGAN,8.4,UNUSED
INDIANA,MORGAN,6.5,UNUSED
INDIANA,NEWTON,6.0,UNUSED
INDIANA,NEWTON,6.0,UNUSED
INDIANA,NEWTON,6.0,UNUSED
INDIANA,NEWTON,6.0,UNUSED
INDIANA,NEWTON,6.0,UNUSED
INDIANA,NEWTON,3.9,UNUSED
INDIANA,NEWTON,2.7,DOMESTIC
INDIANA,NEWTON,1.5,DOMESTIC
INDIANA,NEWTON,1.1,DOMESTIC
INDIANA,NEWTON,0.9,DOMESTIC
INDIANA,NEWTON,0.8,DOMESTIC
INDIANA,NEWTON,0.8,DOMESTIC
INDIANA,NEWTON,0.6,DOMESTIC
INDIANA,NEWTON,0.5,DOMESTIC
INDIANA,PUTNAM,1.3,UNUSED
INDIANA,RANDOLPH,13.4,UNUSED
INDIANA,RANDOLPH,11.8,DOMESTIC
INDIANA,RANDOLPH,3.4,UNUSED
INDIANA,RANDOLPH,2.9,UNUSED
INDIANA,RUSH,2.9,UNUSED
INDIANA,RUSH,2.9,UNUSED
INDIANA,SHELBY,5.9,UNUSED
INDIANA,SHELBY,5.3,UNUSED
INDIANA,SHELBY,2.1,UNUSED
INDIANA,UNION,6.0,DOMESTIC
INDIANA,WAYNE,25.0,UNUSED
INDIANA,WAYNE,18.3,UNUSED
INDIANA,WAYNE,5.5,UNUSED
INDIANA,WAYNE,3.6,DOMESTIC
INDIANA,WAYNE,1.8,UNUSED
INDIANA,WAYNE,1.7,UNUSED
INDIANA,WAYNE,1.4,UNUSED
INDIANA,WAYNE,0.7,UNUSED
IOWA,ALLAMAKEE,1.7,PUBLIC SUPPLY
IOWA,BENTON,96.3,PUBLIC SUPPLY
IOWA,BENTON,24.1,DOMESTIC
IOWA,BENTON,7.4,DOMESTIC
IOWA,BENTON,6.6,DOMESTIC
IOWA,BENTON,0.8,UNUSED
IOWA,BLACK HAWK,103.9,PUBLIC SUPPLY
IOWA,BLACK HAWK,84.1,PUBLIC SUPPLY
IOWA,BLACK HAWK,5.5,DOMESTIC
IOWA,BLACK HAWK,2.4,DOMESTIC
IOWA,BLACK HAWK,1.6,DOMESTIC
IOWA,BLACK HAWK,0.9,UNUSED
IOWA,BREMER,30.4,PUBLIC SUPPLY
IOWA,BREMER,0.4,UNUSED
IOWA,BUCHANAN,6.2,UNUSED
IOWA,BUCHANAN,1.9,DOMESTIC
IOWA,BUENA VISTA,157.6,PUBLIC SUPPLY
IOWA,BUTLER,1.0,UNUSED
IOWA,BUTLER,0.6,UNUSED
IOWA,CALHOUN,105.8,PUBLIC SUPPLY
IOWA,CALHOUN,75.8,PUBLIC SUPPLY
IOWA,CERRO GORDO,5.4,UNUSED
IOWA,CERRO GORDO,2.1,UNUSED
IOWA,CHEROKEE,83.9,PUBLIC SUPPLY
IOWA,CHICKASAW,9.9,PUBLIC SUPPLY
IOWA,CHICKASAW,7.1,DOMESTIC
IOWA,CHICKASAW,2.8,UNUSED
IOWA,CLINTON,1.8,UNUSED
IOWA,CLINTON,0.4,DOMESTIC
IOWA,DES MOINES,210.1,PUBLIC SUPPLY
IOWA,DUBUQUE,90.5,PUBLIC SUPPLY
IOWA,EMMET,57.9,PUBLIC SUPPLY
IOWA,FAYETTE,18.9,PUBLIC SUPPLY
IOWA,FLOYD,27.1,PUBLIC SUPPLY
IOWA,FRANKLIN,101.1,PUBLIC SUPPLY
IOWA,FRANKLIN,2.8,UNUSED
IOWA,FRANKLIN,1.9,UNUSED
IOWA,GRUNDY,103.5,PUBLIC SUPPLY
IOWA,GRUNDY,1.8,UNUSED
IOWA,HAMILTON,149.1,PUBLIC SUPPLY
IOWA,HANCOCK,76.8,PUBLIC SUPPLY
IOWA,HANCOCK,17.7,UNUSED
IOWA,HANCOCK,3.0,UNUSED
IOWA,HARDIN,104.5,PUBLIC SUPPLY
IOWA,HOWARD,10.5,PUBLIC SUPPLY
IOWA,HUMBOLDT,21.7,PUBLIC SUPPLY
IOWA,IOWA,18.4,DOMESTIC
IOWA,IOWA,14.2,DOMESTIC
IOWA,IOWA,8.1,UNUSED
IOWA,JEFFERSON,3.7,DOMESTIC
IOWA,JEFFERSON,0.8,UNUSED
IOWA,JOHNSON,26.8,DOMESTIC
IOWA,JOHNSON,5.2,DOMESTIC
IOWA,JOHNSON,5.2,UNUSED
IOWA,JOHNSON,4.8,DOMESTIC
IOWA,JOHNSON,4.5,DOMESTIC
IOWA,JONES,91.7,PUBLIC SUPPLY
IOWA,JONES,2.4,DOMESTIC
IOWA,KEOKUK,6.9,UNUSED
IOWA,LINN,78.5,PUBLIC SUPPLY
IOWA,LINN,7.4,PUBLIC SUPPLY
IOWA,LINN,1.2,UNUSED
IOWA,LOUISA,5.0,DOMESTIC
IOWA,LOUISA,1.7,DOMESTIC
IOWA,LOUISA,0.6,UNUSED
IOWA,MARION,137.5,PUBLIC SUPPLY
IOWA,MARION,5.9,UNUSED
IOWA,MARSHALL,156.9,PUBLIC SUPPLY
IOWA,MARSHALL,5.7,UNUSED
IOWA,MUSCATINE,184.3,PUBLIC SUPPLY
IOWA,MUSCATINE,6.6,DOMESTIC
IOWA,MUSCATINE,5.7,DOMESTIC
IOWA,MUSCATINE,3.7,DOMESTIC
IOWA,MUSCATINE,1.4,UNUSED
IOWA,PALO ALTO,104.4,PUBLIC SUPPLY
IOWA,POLK,222.2,PUBLIC SUPPLY
IOWA,POLK,59.3,PUBLIC SUPPLY
IOWA,POLK,18.9,DOMESTIC
IOWA,POLK,13.3,UNUSED
IOWA,POLK,9.4,DOMESTIC
IOWA,POLK,6.3,DOMESTIC
IOWA,POTTAWATTAMIE,217.0,PUBLIC SUPPLY
IOWA,POWESHIEK,316.7,PUBLIC SUPPLY
IOWA,POWESHIEK,3.8,DOMESTIC
IOWA,POWESHIEK,1.9,UNUSED
IOWA,SCOTT,1.2,DOMESTIC
IOWA,STORY,225.5,UNUSED
IOWA,TAMA,649.7,PUBLIC SUPPLY
IOWA,TAMA,3.1,UNUSED
IOWA,WASHINGTON,12.9,DOMESTIC
IOWA,WASHINGTON,3.3,DOMESTIC
IOWA,WEBSTER,78.9,PUBLIC SUPPLY
IOWA,WINNEBAGO,11.8,PUBLIC SUPPLY
IOWA,WORTH,3.0,UNUSED
KANSAS,CHEYENNE,47.3,DOMESTIC
KANSAS,CHEYENNE,41.0,DOMESTIC
KANSAS,CHEYENNE,38.4,DOMESTIC
KANSAS,DECATUR,22.1,DOMESTIC
KANSAS,NORTON,23.4,DOMESTIC
KANSAS,NORTON,23.3,DOMESTIC
KANSAS,RAWLINS,79.7,DOMESTIC
KANSAS,RAWLINS,38.4,DOMESTIC
KANSAS,SEDGWICK,36.6,UNUSED
KANSAS,SEDGWICK,29.5,UNUSED
KANSAS,SEDGWICK,28.1,UNUSED
KANSAS,SEDGWICK,27.4,UNUSED
KANSAS,SEDGWICK,26.8,UNUSED
KANSAS,SEDGWICK,23.5,UNUSED
KANSAS,SEDGWICK,21.3,UNUSED
KANSAS,SEDGWICK,19.4,UNUSED
KANSAS,SEDGWICK,17.0,UNUSED
KANSAS,SEDGWICK,16.5,UNUSED
KANSAS,SEDGWICK,14.9,UNUSED
KANSAS,SEDGWICK,14.2,UNUSED
KANSAS,SEDGWICK,13.5,UNUSED
KANSAS,SEDGWICK,12.8,UNUSED
KANSAS,SEDGWICK,12.8,UNUSED
KANSAS,SEDGWICK,11.9,UNUSED
KANSAS,SEDGWICK,11.7,UNUSED
KANSAS,SEDGWICK,11.5,UNUSED
KANSAS,SEDGWICK,11.2,UNUSED
KANSAS,SEDGWICK,10.9,UNUSED
KANSAS,SEDGWICK,10.9,UNUSED
KANSAS,SEDGWICK,10.9,UNUSED
KANSAS,SEDGWICK,9.9,UNUSED
KANSAS,SEDGWICK,9.8,UNUSED
KANSAS,SEDGWICK,9.0,UNUSED
KANSAS,SEDGWICK,8.8,UNUSED
KANSAS,SEDGWICK,7.6,UNUSED
KANSAS,SEDGWICK,7.0,UNUSED
KANSAS,SEDGWICK,6.6,UNUSED
KANSAS,SEDGWICK,6.1,UNUSED
KANSAS,SHERIDAN,40.1,DOMESTIC
KANSAS,THOMAS,48.3,DOMESTIC
KANSAS,THOMAS,47.9,DOMESTIC
KANSAS,TREGO,26.7,DOMESTIC
LOUISIANA,ACADIA,29.4,UNUSED
LOUISIANA,ACADIA,19.5,DOMESTIC
LOUISIANA,ACADIA,17.8,DOMESTIC
LOUISIANA,ACADIA,13.5,DOMESTIC
LOUISIANA,ACADIA,12.2,DOMESTIC
LOUISIANA,ALLEN,28.5,UNUSED
LOUISIANA,ALLEN,18.8,UNUSED
LOUISIANA,ALLEN,12.7,DOMESTIC
LOUISIANA,ALLEN,11.3,UNUSED
LOUISIANA,ALLEN,3.4,DOMESTIC
LOUISIANA,ALLEN,1.5,DOMESTIC
LOUISIANA,ALLEN,1.4,DOMESTIC
LOUISIANA,BEAUREGARD,22.9,DOMESTIC
LOUISIANA,BEAUREGARD,12.7,UNUSED
LOUISIANA,BEAUREGARD,5.9,DOMESTIC
LOUISIANA,BEAUREGARD,5.8,DOMESTIC
LOUISIANA,BEAUREGARD,2.6,DOMESTIC
LOUISIANA,BEAUREGARD,0.8,DOMESTIC
LOUISIANA,BIENVILLE,11.7,DOMESTIC
LOUISIANA,BOSSIER,22.5,DOMESTIC
LOUISIANA,CADDO,34.3,DOMESTIC
LOUISIANA,CADDO,33.4,DOMESTIC
LOUISIANA,CADDO,29.5,DOMESTIC
LOUISIANA,CADDO,25.7,DOMESTIC
LOUISIANA,CADDO,21.1,DOMESTIC
LOUISIANA,CADDO,2.2,DOMESTIC
LOUISIANA,CALCASIEU,30.2,DOMESTIC
LOUISIANA,CALCASIEU,18.3,DOMESTIC
LOUISIANA,CALCASIEU,17.9,OTHER
LOUISIANA,CALCASIEU,8.3,DOMESTIC
LOUISIANA,CAMERON,14.2,DOMESTIC
LOUISIANA,DE SOTO,58.8,DOMESTIC
LOUISIANA,DE SOTO,36.2,DOMESTIC
LOUISIANA,DE SOTO,17.0,DOMESTIC
LOUISIANA,DE SOTO,12.7,DOMESTIC
LOUISIANA,EAST BATON ROUGE,8.6,DOMESTIC
LOUISIANA,EAST BATON ROUGE,1.2,DOMESTIC
LOUISIANA,EAST FELICIANA,5.4,DOMESTIC
LOUISIANA,EAST FELICIANA,0.7,DOMESTIC
LOUISIANA,EAST FELICIANA,0.7,DOMESTIC
LOUISIANA,EAST FELICIANA,0.6,DOMESTIC
LOUISIANA,EAST FELICIANA,0.5,DOMESTIC
LOUISIANA,EVANGELINE,47.1,POWER
LOUISIANA,EVANGELINE,36.6,DOMESTIC
LOUISIANA,EVANGELINE,8.9,UNUSED
LOUISIANA,EVANGELINE,5.4,DOMESTIC
LOUISIANA,JEFFERSON DAVIS,56.4,UNUSED
LOUISIANA,JEFFERSON DAVIS,25.9,DOMESTIC
LOUISIANA,JEFFERSON DAVIS,23.1,DOMESTIC
LOUISIANA,JEFFERSON DAVIS,17.5,UNUSED
LOUISIANA,JEFFERSON DAVIS,11.7,DOMESTIC
LOUISIANA,JEFFERSON DAVIS,0.3,UNUSED
LOUISIANA,LAFAYETTE,20.9,UNUSED
LOUISIANA,LAFAYETTE,20.3,UNUSED
LOUISIANA,LAFAYETTE,19.6,UNUSED
LOUISIANA,LAFAYETTE,19.5,UNUSED
LOUISIANA,LAFAYETTE,19.2,UNUSED
LOUISIANA,LAFAYETTE,19.1,UNUSED
LOUISIANA,LAFAYETTE,17.7,UNUSED
LOUISIANA,LAFAYETTE,16.8,UNUSED
LOUISIANA,LAFAYETTE,15.2,UNUSED
LOUISIANA,LAFAYETTE,14.0,UNUSED
LOUISIANA,LAFAYETTE,14.0,UNUSED
LOUISIANA,LAFAYETTE,13.6,UNUSED
LOUISIANA,LAFAYETTE,13.4,UNUSED
LOUISIANA,LAFAYETTE,13.1,UNUSED
LOUISIANA,LAFAYETTE,13.0,UNUSED
LOUISIANA,LAFAYETTE,12.4,UNUSED
LOUISIANA,LAFAYETTE,12.1,DOMESTIC
LOUISIANA,LAFAYETTE,11.3,UNUSED
LOUISIANA,LAFAYETTE,11.2,UNUSED
LOUISIANA,LAFAYETTE,8.2,UNUSED
LOUISIANA,LAFAYETTE,8.1,UNUSED
LOUISIANA,LAFAYETTE,8.0,UNUSED
LOUISIANA,LAFAYETTE,7.4,UNUSED
LOUISIANA,LAFAYETTE,7.2,UNUSED
LOUISIANA,LAFAYETTE,6.9,UNUSED
LOUISIANA,LAFAYETTE,6.0,UNUSED
LOUISIANA,LAFAYETTE,5.4,UNUSED
LOUISIANA,LAFAYETTE,2.1,UNUSED
LOUISIANA,LAFAYETTE,0.8,UNUSED
LOUISIANA,LIVINGSTON,27.4,DOMESTIC
LOUISIANA,LIVINGSTON,4.6,DOMESTIC
LOUISIANA,LIVINGSTON,2.9,DOMESTIC
LOUISIANA,LIVINGSTON,0.3,DOMESTIC
LOUISIANA,LIVINGSTON,0.3,UNUSED
LOUISIANA,NATCHITOCHES,6.8,DOMESTIC
LOUISIANA,RAPIDES,4.0,UNUSED
LOUISIANA,RAPIDES,1.7,DOMESTIC
LOUISIANA,RED RIVER,11.0,DOMESTIC
LOUISIANA,SABINE,48.7,DOMESTIC
LOUISIANA,SABINE,7.1,DOMESTIC
LOUISIANA,SABINE,6.5,DOMESTIC
LOUISIANA,ST. HELENA,0.4,DOMESTIC
LOUISIANA,ST. HELENA,0.3,DOMESTIC
LOUISIANA,ST. HELENA,0.2,DOMESTIC
LOUISIANA,ST. LANDRY,10.6,DOMESTIC
LOUISIANA,ST. TAMMANY,7.8,DOMESTIC
LOUISIANA,ST. TAMMANY,2.5,DOMESTIC
LOUISIANA,ST. TAMMANY,0.5,DOMESTIC
LOUISIANA,TANGIPAHOA,14.0,DOMESTIC
LOUISIANA,TANGIPAHOA,8.0,DOMESTIC
LOUISIANA,TANGIPAHOA,1.0,IRRIGATION
LOUISIANA,TANGIPAHOA,0.8,STOCK
LOUISIANA,TANGIPAHOA,0.3,DOMESTIC
LOUISIANA,TANGIPAHOA,0.3,DOMESTIC
LOUISIANA,TANGIPAHOA,0.2,DOMESTIC
LOUISIANA,VERMILION,11.8,UNUSED
LOUISIANA,VERMILION,11.5,DOMESTIC
LOUISIANA,VERMILION,8.5,DOMESTIC
LOUISIANA,VERMILION,8.0,DOMESTIC
LOUISIANA,VERNON,1.5,DOMESTIC
LOUISIANA,VERNON,0.8,UNUSED
LOUISIANA,WEST FELICIANA,1.3,DOMESTIC
MAINE,ANDROSCOGGIN,12.7,DOMESTIC
MAINE,ANDROSCOGGIN,7.1,DOMESTIC
MAINE,ANDROSCOGGIN,6.7,DOMESTIC
MAINE,ANDROSCOGGIN,4.4,DOMESTIC
MAINE,CUMBERLAND,19.8,DOMESTIC
MAINE,CUMBERLAND,10.1,DOMESTIC
MAINE,CUMBERLAND,6.0,DOMESTIC
MAINE,CUMBERLAND,5.1,DOMESTIC
MAINE,CUMBERLAND,3.2,DOMESTIC
MAINE,CUMBERLAND,2.5,PUBLIC SUPPLY
MAINE,KENNEBEC,8.2,DOMESTIC
MAINE,KENNEBEC,5.4,DOMESTIC
MAINE,KENNEBEC,3.1,DOMESTIC
MAINE,KENNEBEC,2.5,DOMESTIC
MAINE,KENNEBEC,2.2,DOMESTIC
MAINE,OXFORD,61.5,DOMESTIC
MAINE,OXFORD,6.6,DOMESTIC
MAINE,OXFORD,3.3,DOMESTIC
MAINE,OXFORD,2.7,DOMESTIC
MAINE,OXFORD,1.0,PUBLIC SUPPLY
MAINE,PENOBSCOT,6.4,DOMESTIC
MAINE,PENOBSCOT,3.9,DOMESTIC
MAINE,PENOBSCOT,2.6,DOMESTIC
MAINE,PENOBSCOT,2.4,DOMESTIC
MAINE,PENOBSCOT,1.6,DOMESTIC
MAINE,SOMERSET,10.5,DOMESTIC
MAINE,SOMERSET,3.4,DOMESTIC
MAINE,SOMERSET,2.6,DOMESTIC
MAINE,SOMERSET,0.6,DOMESTIC
MAINE,SOMERSET,0.5,PUBLIC SUPPLY
MAINE,SOMERSET,0.4,DOMESTIC
MAINE,WALDO,0.5,DOMESTIC
MAINE,YORK,17.8,DOMESTIC
MAINE,YORK,15.1,DOMESTIC
MAINE,YORK,8.5,DOMESTIC
MAINE,YORK,7.2,DOMESTIC
MAINE,YORK,5.4,DOMESTIC
MAINE,YORK,5.1,DOMESTIC
MAINE,YORK,4.9,DOMESTIC
MAINE,YORK,0.3,PUBLIC SUPPLY
MARYLAND,ANNE ARUNDEL,1.0,DOMESTIC
MARYLAND,ANNE ARUNDEL,0.9,DOMESTIC
MARYLAND,ANNE ARUNDEL,0.8,UNUSED
MARYLAND,ANNE ARUNDEL,0.5,DOMESTIC
MARYLAND,BALTIMORE,0.9,DOMESTIC
MARYLAND,BALTIMORE CITY,3.3,UNUSED
MARYLAND,CAROLINE,4.2,UNUSED
MARYLAND,CAROLINE,2.7,UNUSED
MARYLAND,CAROLINE,1.6,UNUSED
MARYLAND,CAROLINE,1.5,UNUSED
MARYLAND,CAROLINE,0.8,UNUSED
MARYLAND,CAROLINE,0.8,OTHER
MARYLAND,CECIL,5.2,DOMESTIC
MARYLAND,CECIL,2.8,DOMESTIC
MARYLAND,CECIL,2.7,DOMESTIC
MARYLAND,CECIL,1.5,DOMESTIC
MARYLAND,CECIL,1.4,DOMESTIC
MARYLAND,DORCHESTER,42.6,UNUSED
MARYLAND,DORCHESTER,3.7,DOMESTIC
MARYLAND,DORCHESTER,2.3,UNUSED
MARYLAND,HARFORD,5.7,DOMESTIC
MARYLAND,HARFORD,2.1,UNUSED
MARYLAND,HARFORD,1.9,DOMESTIC
MARYLAND,KENT,1.1,UNUSED
MARYLAND,KENT,1.1,DOMESTIC
MARYLAND,KENT,0.4,UNUSED
MARYLAND,MONTGOMERY,5.2,UNUSED
MARYLAND,MONTGOMERY,4.0,UNUSED
MARYLAND,MONTGOMERY,3.8,UNUSED
MARYLAND,MONTGOMERY,3.6,UNUSED
MARYLAND,MONTGOMERY,3.0,UNUSED
MARYLAND,MONTGOMERY,2.7,UNUSED
MARYLAND,MONTGOMERY,2.2,UNUSED
MARYLAND,MONTGOMERY,2.1,UNUSED
MARYLAND,MONTGOMERY,1.6,UNUSED
MARYLAND,MONTGOMERY,1.4,UNUSED
MARYLAND,MONTGOMERY,1.3,UNUSED
MARYLAND,MONTGOMERY,1.0,UNUSED
MARYLAND,MONTGOMERY,0.9,UNUSED
MARYLAND,MONTGOMERY,0.6,UNUSED
MARYLAND,PRINCE GEORGE'S,16.2,UNUSED
MARYLAND,PRINCE GEORGE'S,3.8,INSTITUTIONAL
MARYLAND,PRINCE GEORGE'S,1.4,DOMESTIC
MARYLAND,PRINCE GEORGE'S,0.6,UNUSED
