State,County,Lithium mcg/L,Primary water use,county_fips
SOUTH CAROLINA,BERKELEY,5.2,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,2.3,DOMESTIC,45015
SOUTH CAROLINA,BERKELEY,0.6,DOMESTIC,45015
SOUTH CAROLINA,CHARLESTON,105,DOMESTIC,45019
SOUTH CAROLINA,CHARLESTON,6.5,DOMESTIC,45019
SOUTH CAROLINA,CHARLESTON,5.8,DOMESTIC,45019
SOUTH CAROLINA,CLARENDON,1.5,UNUSED,45027
SOUTH CAROLINA,COLLETON,20.8,UNUSED,45029
SOUTH CAROLINA,COLLETON,8.2,DOMESTIC,45029
SOUTH CAROLINA,COLLETON,6.3,DOMESTIC,45029
SOUTH CAROLINA,COLLETON,4.4,DOMESTIC,45029
SOUTH CAROLINA,COLLETON,2.4,UNUSED,45029
SOUTH CAROLINA,COLLETON,2,UNUSED,45029
SOUTH CAROLINA,DORCHESTER,8,DOMESTIC,45035
SOUTH CAROLINA,DORCHESTER,4.3,DOMESTIC,45035
SOUTH CAROLINA,DORCHESTER,2.8,UNUSED,45035
SOUTH CAROLINA,GREENVILLE,6,PUBLIC SUPPLY,45045
SOUTH CAROLINA,HAMPTON,8.5,DOMESTIC,45049
SOUTH CAROLINA,HAMPTON,3.1,DOMESTIC,45049
SOUTH CAROLINA,HAMPTON,2.4,UNUSED,45049
SOUTH CAROLINA,HAMPTON,0.9,UNUSED,45049
SOUTH CAROLINA,HAMPTON,0.6,UNUSED,45049
SOUTH CAROLINA,JASPER,2.9,DOMESTIC,45053
SOUTH CAROLINA,JASPER,0.8,UNUSED,45053
SOUTH CAROLINA,LEXINGTON,0.6,UNUSED,45063
SOUTH CAROLINA,ORANGEBURG,3.4,DOMESTIC,45075
SOUTH CAROLINA,ORANGEBURG,2.3,UNUSED,45075
SOUTH CAROLINA,ORANGEBURG,1.4,DOMESTIC,45075
SOUTH CAROLINA,ORANGEBURG,1.1,DOMESTIC,45075
SOUTH CAROLINA,ORANGEBURG,0.8,UNUSED,45075
SOUTH CAROLINA,ORANGEBURG,0.6,UNUSED,45075
SOUTH CAROLINA,ORANGEBURG,0.6,UNUSED,45075
SOUTH CAROLINA,ORANGEBURG,0.5,UNUSED,45075
SOUTH CAROLINA,RICHLAND,19.2,UNUSED,45079
SOUTH CAROLINA,RICHLAND,3.5,UNUSED,45079
SOUTH CAROLINA,RICHLAND,2.8,UNUSED,45079
SOUTH CAROLINA,RICHLAND,1.7,UNUSED,45079
SOUTH CAROLINA,RICHLAND,1.6,UNUSED,45079
SOUTH CAROLINA,RICHLAND,1.4,UNUSED,45079
SOUTH CAROLINA,RICHLAND,1.3,UNUSED,45079
SOUTH CAROLINA,RICHLAND,1.2,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.8,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.7,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.7,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.7,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.6,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.6,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.6,UNUSED,45079
SOUTH CAROLINA,RICHLAND,0.4,UNUSED,45079
SOUTH CAROLINA,SPARTANBURG,6.4,PUBLIC SUPPLY,45083
SOUTH DAKOTA,TODD,6.7,DOMESTIC,46121
TENNESSEE,CARROLL,0.6,DOMESTIC,47017
TENNESSEE,CROCKETT,1.9,PUBLIC SUPPLY,47033
TENNESSEE,FAYETTE,0.6,PUBLIC SUPPLY,47047
TENNESSEE,FAYETTE,0.6,PUBLIC SUPPLY,47047
TENNESSEE,FAYETTE,0.3,COMMERICIAL,47047
TENNESSEE,GIBSON,0.4,DOMESTIC,47053
TENNESSEE,HARDEMAN,0.6,-,47069
TENNESSEE,HARDEMAN,0.3,PUBLIC SUPPLY,47069
TENNESSEE,HAYWOOD,0.6,PUBLIC SUPPLY,47075
TENNESSEE,LAKE,16.5,PUBLIC SUPPLY,47095
TENNESSEE,MADISON,0.6,PUBLIC SUPPLY,47113
TENNESSEE,OBION,0.4,PUBLIC SUPPLY,47131
TENNESSEE,SHELBY,30.3,UNUSED,47157
TENNESSEE,SHELBY,17.8,UNUSED,47157
TENNESSEE,SHELBY,6.3,UNUSED,47157
TENNESSEE,SHELBY,6.1,UNUSED,47157
TENNESSEE,SHELBY,4,UNUSED,47157
TENNESSEE,SHELBY,3.8,UNUSED,47157
TENNESSEE,SHELBY,3.2,UNUSED,47157
TENNESSEE,SHELBY,3.1,UNUSED,47157
TENNESSEE,SHELBY,3,UNUSED,47157
TENNESSEE,SHELBY,2.4,UNUSED,47157
TENNESSEE,SHELBY,1.8,UNUSED,47157
TENNESSEE,SHELBY,1.4,UNUSED,47157
TENNESSEE,SHELBY,1.4,UNUSED,47157
TENNESSEE,SHELBY,1.3,UNUSED,47157
TENNESSEE,SHELBY,1.3,UNUSED,47157
TENNESSEE,SHELBY,1.1,UNUSED,47157
TENNESSEE,SHELBY,1,UNUSED,47157
TENNESSEE,SHELBY,1,UNUSED,47157
TENNESSEE,SHELBY,1,UNUSED,47157
TENNESSEE,SHELBY,0.8,UNUSED,47157
TENNESSEE,SHELBY,0.8,UNUSED,47157
TENNESSEE,SHELBY,0.8,UNUSED,47157
TENNESSEE,SHELBY,0.8,IRRIGATION,47157
TENNESSEE,SHELBY,0.8,-,47157
TENNESSEE,SHELBY,0.7,UNUSED,47157
TENNESSEE,SHELBY,0.7,UNUSED,47157
TENNESSEE,SHELBY,0.7,UNUSED,47157
TENNESSEE,SHELBY,0.7,UNUSED,47157
TENNESSEE,SHELBY,0.6,UNUSED,47157
TENNESSEE,SHELBY,0.6,PUBLIC SUPPLY,47157
TENNESSEE,SHELBY,0.5,UNUSED,47157
TENNESSEE,SHELBY,0.4,UNUSED,47157
TENNESSEE,SHELBY,0.3,UNUSED,47157
TENNESSEE,TIPTON,0.5,PUBLIC SUPPLY,47167
TENNESSEE,WEAKLEY,0.4,PUBLIC SUPPLY,47183
TENNESSEE,WEAKLEY,0.3,PUBLIC SUPPLY,47183
TEXAS,ANDREWS,99.4,DOMESTIC,48003
TEXAS,ATASCOSA,16.2,DOMESTIC,48013
TEXAS,ATASCOSA,1.1,DOMESTIC,48013
TEXAS,BAILEY,72.9,DOMESTIC,48017
TEXAS,BASTROP,90.8,DOMESTIC,48021
TEXAS,BASTROP,61.9,DOMESTIC,48021
TEXAS,BASTROP,46.8,DOMESTIC,48021
TEXAS,BASTROP,23.9,DOMESTIC,48021
TEXAS,BEXAR,3.1,UNUSED,48029
TEXAS,BEXAR,3,UNUSED,48029
TEXAS,BEXAR,2.6,UNUSED,48029
TEXAS,BEXAR,2.5,UNUSED,48029
TEXAS,BEXAR,2.5,UNUSED,48029
TEXAS,BEXAR,2.4,UNUSED,48029
TEXAS,BEXAR,2.2,UNUSED,48029
TEXAS,BEXAR,2.2,UNUSED,48029
TEXAS,BEXAR,2.1,UNUSED,48029
TEXAS,BEXAR,2.1,PUBLIC SUPPLY,48029
TEXAS,BEXAR,2,UNUSED,48029
TEXAS,BEXAR,2,UNUSED,48029
TEXAS,BEXAR,2,UNUSED,48029
TEXAS,BEXAR,2,UNUSED,48029
TEXAS,BEXAR,1.9,UNUSED,48029
TEXAS,BEXAR,1.9,UNUSED,48029
TEXAS,BEXAR,1.8,UNUSED,48029
TEXAS,BEXAR,1.8,UNUSED,48029
TEXAS,BEXAR,1.8,UNUSED,48029
TEXAS,BEXAR,1.8,UNUSED,48029
TEXAS,BEXAR,1.7,UNUSED,48029
TEXAS,BEXAR,1.7,UNUSED,48029
TEXAS,BEXAR,1.7,UNUSED,48029
TEXAS,BEXAR,1.5,UNUSED,48029
TEXAS,BEXAR,1.4,UNUSED,48029
TEXAS,BEXAR,1.4,UNUSED,48029
TEXAS,BEXAR,1.3,UNUSED,48029
TEXAS,BEXAR,1.3,COMMERICIAL,48029
TEXAS,BEXAR,1.2,UNUSED,48029
TEXAS,BEXAR,1.2,UNUSED,48029
TEXAS,BEXAR,1.1,UNUSED,48029
TEXAS,BEXAR,1.1,UNUSED,48029
TEXAS,BRISCOE,203.7,STOCK,48045
TEXAS,CALDWELL,65.6,DOMESTIC,48055
TEXAS,CALDWELL,54.1,DOMESTIC,48055
TEXAS,CALDWELL,39.1,-,48055
TEXAS,CASTRO,263,UNUSED,48069
TEXAS,CASTRO,70.4,DOMESTIC,48069
TEXAS,CHAMBERS,32.3,DOMESTIC,48071
TEXAS,CHAMBERS,22.5,DOMESTIC,48071
TEXAS,CHAMBERS,18.7,INDUSTRIAL,48071
TEXAS,CHAMBERS,14.8,DOMESTIC,48071
TEXAS,CHAMBERS,11.9,RECREATION,48071
TEXAS,COCHRAN,225.3,UNUSED,48079
TEXAS,COCHRAN,154.1,DOMESTIC,48079
TEXAS,COCHRAN,129.4,DOMESTIC,48079
TEXAS,COCHRAN,122.4,UNUSED,48079
TEXAS,COCHRAN,107.3,UNUSED,48079
TEXAS,COMAL,22.8,DOMESTIC,48091
TEXAS,COMAL,6.9,DOMESTIC,48091
TEXAS,COMAL,5.6,DOMESTIC,48091
TEXAS,COMAL,3.4,DOMESTIC,48091
TEXAS,COMAL,2.1,DOMESTIC,48091
TEXAS,COMAL,1.4,DOMESTIC,48091
TEXAS,CROSBY,162.4,DOMESTIC,48107
TEXAS,CROSBY,72.7,DOMESTIC,48107
TEXAS,DAWSON,226.5,DOMESTIC,48115
TEXAS,DAWSON,40.7,DOMESTIC,48115
TEXAS,DEAF SMITH,123.5,DOMESTIC,48117
TEXAS,DEAF SMITH,65.7,DOMESTIC,48117
TEXAS,DIMMIT,23.2,UNUSED,48127
TEXAS,DIMMIT,19.2,DOMESTIC,48127
TEXAS,FLOYD,92.5,DOMESTIC,48153
TEXAS,FORT BEND,16.5,DOMESTIC,48157
TEXAS,GAINES,213.5,DOMESTIC,48165
TEXAS,GAINES,145.5,UNUSED,48165
TEXAS,GAINES,144.5,DOMESTIC,48165
TEXAS,GAINES,107.5,UNUSED,48165
TEXAS,GAINES,58.1,DOMESTIC,48165
TEXAS,GAINES,48.3,UNUSED,48165
TEXAS,GAINES,32.3,DOMESTIC,48165
TEXAS,GONZALES,5.6,DOMESTIC,48177
TEXAS,GUADALUPE,75.7,DOMESTIC,48187
TEXAS,GUADALUPE,67.5,DOMESTIC,48187
TEXAS,GUADALUPE,36.9,DOMESTIC,48187
TEXAS,HALE,105.2,DOMESTIC,48189
TEXAS,HALE,99.2,DOMESTIC,48189
TEXAS,HALE,80.3,DOMESTIC,48189
TEXAS,HALE,77,UNUSED,48189
TEXAS,HALE,63.6,DOMESTIC,48189
TEXAS,HARDIN,33.4,DOMESTIC,48199
TEXAS,HARDIN,13.9,DOMESTIC,48199
TEXAS,HARDIN,9.5,PUBLIC SUPPLY,48199
TEXAS,HARDIN,9.4,DOMESTIC,48199
TEXAS,HARDIN,6.7,DOMESTIC,48199
TEXAS,HARRIS,47.6,UNUSED,48201
TEXAS,HARRIS,42.5,UNUSED,48201
TEXAS,HARRIS,38.4,UNUSED,48201
TEXAS,HARRIS,28.5,UNUSED,48201
TEXAS,HARRIS,24.7,UNUSED,48201
TEXAS,HARRIS,23.5,UNUSED,48201
TEXAS,HARRIS,22.5,UNUSED,48201
TEXAS,HARRIS,20.7,UNUSED,48201
TEXAS,HARRIS,18.2,UNUSED,48201
TEXAS,HARRIS,18.2,UNUSED,48201
TEXAS,HARRIS,17.8,UNUSED,48201
TEXAS,HARRIS,16.8,UNUSED,48201
TEXAS,HARRIS,16.2,UNUSED,48201
TEXAS,HARRIS,14.3,UNUSED,48201
TEXAS,HARRIS,14.2,UNUSED,48201
TEXAS,HARRIS,14,UNUSED,48201
TEXAS,HARRIS,13.8,UNUSED,48201
TEXAS,HARRIS,12.4,DOMESTIC,48201
TEXAS,HARRIS,12.3,UNUSED,48201
TEXAS,HARRIS,12.1,UNUSED,48201
TEXAS,HARRIS,10.7,DOMESTIC,48201
TEXAS,HARRIS,10.6,UNUSED,48201
TEXAS,HARRIS,9.9,UNUSED,48201
TEXAS,HARRIS,9.6,DOMESTIC,48201
TEXAS,HARRIS,9.3,DOMESTIC,48201
TEXAS,HARRIS,8.4,UNUSED,48201
TEXAS,HARRIS,8.1,DOMESTIC,48201
TEXAS,HARRIS,7.6,DOMESTIC,48201
TEXAS,HARRIS,6.5,UNUSED,48201
TEXAS,HARRIS,5.9,DOMESTIC,48201
TEXAS,HARRIS,5.7,UNUSED,48201
TEXAS,HARRIS,3.8,DOMESTIC,48201
TEXAS,HARRIS,2.4,UNUSED,48201
TEXAS,HARRISON,36.1,DOMESTIC,48203
TEXAS,HARRISON,18.8,DOMESTIC,48203
TEXAS,HARRISON,6.5,DOMESTIC,48203
TEXAS,HAYS,13.1,DOMESTIC,48209
TEXAS,HAYS,2.8,PUBLIC SUPPLY,48209
TEXAS,HAYS,2.7,UNUSED,48209
TEXAS,HAYS,1.7,UNUSED,48209
TEXAS,HAYS,1.7,DOMESTIC,48209
TEXAS,HOCKLEY,198.7,UNUSED,48219
TEXAS,HOCKLEY,118.9,UNUSED,48219
TEXAS,HOCKLEY,117.5,UNUSED,48219
TEXAS,HOCKLEY,94.3,UNUSED,48219
TEXAS,HOWARD,134.5,DOMESTIC,48227
TEXAS,JASPER,20.3,RECREATION,48241
TEXAS,JASPER,11.1,-,48241
TEXAS,JASPER,8.5,PUBLIC SUPPLY,48241
TEXAS,JASPER,3.5,DOMESTIC,48241
TEXAS,JASPER,2.7,DOMESTIC,48241
TEXAS,JEFFERSON,20.7,PUBLIC SUPPLY,48245
TEXAS,JEFFERSON,19.5,INSTITUTIONAL,48245
TEXAS,JEFFERSON,9.8,PUBLIC SUPPLY,48245
TEXAS,JEFFERSON,0.6,DOMESTIC,48245
TEXAS,LAMB,278.2,UNUSED,48279
TEXAS,LAMB,167.2,STOCK,48279
TEXAS,LAMB,153.8,UNUSED,48279
TEXAS,LAMB,136.6,UNUSED,48279
TEXAS,LAMB,79.8,UNUSED,48279
TEXAS,LAMB,75,UNUSED,48279
TEXAS,LAMB,73.9,DOMESTIC,48279
TEXAS,LAMB,68.3,UNUSED,48279
TEXAS,LAMB,56.5,UNUSED,48279
TEXAS,LAMB,43.6,UNUSED,48279
TEXAS,LEE,83.7,DOMESTIC,48287
TEXAS,LEE,19.4,DOMESTIC,48287
TEXAS,LIBERTY,20.2,DOMESTIC,48291
TEXAS,LIBERTY,18.4,DOMESTIC,48291
TEXAS,LIBERTY,14.7,DOMESTIC,48291
TEXAS,LIBERTY,14.6,DOMESTIC,48291
TEXAS,LIBERTY,10.9,DOMESTIC,48291
TEXAS,LIBERTY,7.2,DOMESTIC,48291
TEXAS,LUBBOCK,169.7,UNUSED,48303
TEXAS,LUBBOCK,147.3,DOMESTIC,48303
TEXAS,LUBBOCK,132.2,UNUSED,48303
TEXAS,LUBBOCK,125.6,UNUSED,48303
TEXAS,LUBBOCK,110.8,UNUSED,48303
TEXAS,LUBBOCK,83.4,DOMESTIC,48303
TEXAS,LYNN,57.5,DOMESTIC,48305
TEXAS,MARTIN,128.8,DOMESTIC,48317
TEXAS,MARTIN,91.3,DOMESTIC,48317
TEXAS,MARTIN,61.9,DOMESTIC,48317
TEXAS,MEDINA,77.6,DOMESTIC,48325
TEXAS,MEDINA,41.3,DOMESTIC,48325
TEXAS,MEDINA,2.2,STOCK,48325
TEXAS,MEDINA,2.1,DOMESTIC,48325
TEXAS,MEDINA,2,DOMESTIC,48325
TEXAS,MEDINA,1.9,STOCK,48325
TEXAS,MEDINA,1.7,DOMESTIC,48325
TEXAS,MEDINA,1.6,STOCK,48325
TEXAS,MEDINA,1.5,DOMESTIC,48325
TEXAS,MEDINA,1.3,DOMESTIC,48325
TEXAS,MILAM,39,DOMESTIC,48331
TEXAS,MILAM,18.9,DOMESTIC,48331
TEXAS,MILAM,12.1,DOMESTIC,48331
TEXAS,MONTGOMERY,76.8,UNUSED,48339
TEXAS,MONTGOMERY,2.4,UNUSED,48339
TEXAS,MONTGOMERY,1.3,UNUSED,48339
TEXAS,MONTGOMERY,1.1,UNUSED,48339
TEXAS,NACOGDOCHES,4.7,DOMESTIC,48347
TEXAS,NEWTON,19.8,PUBLIC SUPPLY,48351
TEXAS,NEWTON,18.3,PUBLIC SUPPLY,48351
TEXAS,NEWTON,16.9,PUBLIC SUPPLY,48351
TEXAS,NEWTON,6.9,-,48351
TEXAS,NEWTON,1.7,PUBLIC SUPPLY,48351
TEXAS,OLDHAM,53,DOMESTIC,48359
TEXAS,ORANGE,16.5,DOMESTIC,48361
TEXAS,ORANGE,15.5,PUBLIC SUPPLY,48361
TEXAS,ORANGE,13.4,DOMESTIC,48361
TEXAS,ORANGE,10.6,PUBLIC SUPPLY,48361
TEXAS,ORANGE,7.4,DOMESTIC,48361
TEXAS,PANOLA,68.7,DOMESTIC,48365
TEXAS,PANOLA,44.5,DOMESTIC,48365
TEXAS,PANOLA,17.5,DOMESTIC,48365
TEXAS,PANOLA,14,DOMESTIC,48365
TEXAS,PARMER,60.8,DOMESTIC,48369
TEXAS,PARMER,44,DOMESTIC,48369
TEXAS,POLK,30.5,PUBLIC SUPPLY,48373
TEXAS,POLK,15.9,PUBLIC SUPPLY,48373
TEXAS,POLK,4.2,DOMESTIC,48373
TEXAS,POLK,0.7,DOMESTIC,48373
TEXAS,RANDALL,576,DOMESTIC,48381
TEXAS,RANDALL,127.4,DOMESTIC,48381
TEXAS,ROBERTSON,14.8,UNUSED,48395
TEXAS,ROBERTSON,13.7,DOMESTIC,48395
TEXAS,ROBERTSON,7.3,DOMESTIC,48395
TEXAS,SABINE,2.2,DOMESTIC,48403
TEXAS,SAN AUGUSTINE,11.4,DOMESTIC,48405
TEXAS,SAN JACINTO,34.9,DOMESTIC,48407
TEXAS,SAN JACINTO,26.5,PUBLIC SUPPLY,48407
TEXAS,SAN JACINTO,19.3,DOMESTIC,48407
TEXAS,SAN JACINTO,17.4,DOMESTIC,48407
TEXAS,SAN JACINTO,10.6,DOMESTIC,48407
TEXAS,SHELBY,54.7,DOMESTIC,48419
TEXAS,SHELBY,26,DOMESTIC,48419
TEXAS,SHELBY,7.2,DOMESTIC,48419
TEXAS,SWISHER,109.5,UNUSED,48437
TEXAS,SWISHER,105.2,DOMESTIC,48437
TEXAS,TERRY,162.8,DOMESTIC,48445
TEXAS,TERRY,160,UNUSED,48445
TEXAS,TERRY,132.4,DOMESTIC,48445
TEXAS,TRAVIS,4.5,UNUSED,48453
TEXAS,TRAVIS,2.9,UNUSED,48453
TEXAS,TRAVIS,2.8,UNUSED,48453
TEXAS,TRAVIS,2.5,UNUSED,48453
TEXAS,TRAVIS,2.5,UNUSED,48453
TEXAS,TRAVIS,1.6,UNUSED,48453
TEXAS,TRAVIS,1.2,UNUSED,48453
TEXAS,TRAVIS,0.9,UNUSED,48453
TEXAS,TYLER,13.5,RECREATION,48457
TEXAS,TYLER,5.8,DOMESTIC,48457
TEXAS,TYLER,0.6,PUBLIC SUPPLY,48457
TEXAS,UVALDE,166.1,DOMESTIC,48463
TEXAS,UVALDE,36.6,DOMESTIC,48463
TEXAS,UVALDE,3.3,DOMESTIC,48463
TEXAS,UVALDE,3.3,DOMESTIC,48463
TEXAS,UVALDE,2.6,DOMESTIC,48463
TEXAS,UVALDE,2.4,DOMESTIC,48463
TEXAS,UVALDE,2.3,UNUSED,48463
TEXAS,UVALDE,2.3,DOMESTIC,48463
TEXAS,UVALDE,2.1,DOMESTIC,48463
TEXAS,UVALDE,2.1,DOMESTIC,48463
TEXAS,UVALDE,2.1,DOMESTIC,48463
TEXAS,UVALDE,1.9,DOMESTIC,48463
TEXAS,UVALDE,1.8,DOMESTIC,48463
TEXAS,WALLER,6.6,DOMESTIC,48473
TEXAS,WILLIAMSON,190,UNUSED,48491
TEXAS,WILLIAMSON,83.8,UNUSED,48491
TEXAS,WILLIAMSON,35.7,UNUSED,48491
TEXAS,WILLIAMSON,35.4,UNUSED,48491
TEXAS,WILLIAMSON,15.7,UNUSED,48491
TEXAS,WILLIAMSON,6.3,UNUSED,48491
TEXAS,WILLIAMSON,5.1,UNUSED,48491
TEXAS,WILLIAMSON,3.6,UNUSED,48491
TEXAS,WILLIAMSON,3.2,UNUSED,48491
TEXAS,WILLIAMSON,3,UNUSED,48491
TEXAS,WILLIAMSON,2.3,UNUSED,48491
TEXAS,WILLIAMSON,2.2,UNUSED,48491
TEXAS,WILLIAMSON,1.7,UNUSED,48491
TEXAS,WILLIAMSON,1.1,UNUSED,48491
TEXAS,WILLIAMSON,1.1,UNUSED,48491
TEXAS,WILSON,13.5,DOMESTIC,48493
TEXAS,YOAKUM,158.8,DOMESTIC,48501
TEXAS,YOAKUM,144.9,DOMESTIC,48501
TEXAS,YOAKUM,67,UNUSED,48501
TEXAS,YOAKUM,44.3,DOMESTIC,48501
TEXAS,ZAVALA,28.9,DOMESTIC,48507
TEXAS,ZAVALA,4.1,DOMESTIC,48507
UTAH,BOX ELDER,172.4,UNUSED,49003
UTAH,SALT LAKE,143.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,137.3,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,75.8,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,69.5,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,49.4,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,38.4,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,35,UNUSED,49035
UTAH,SALT LAKE,32.6,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,29.4,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,28.8,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,27.2,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,27,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,25.3,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,22.4,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,22,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,19.9,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,14.7,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,14.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,12.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,11.8,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,11.8,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,10.2,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,6.7,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,5.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,5.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,4.9,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,4.7,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,4.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,3.1,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,2.8,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,1.4,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,1.3,PUBLIC SUPPLY,49035
UTAH,SALT LAKE,1.2,PUBLIC SUPPLY,49035
UTAH,TOOELE,37.7,IRRIGATION,49045
UTAH,TOOELE,28.2,PUBLIC SUPPLY,49045
UTAH,TOOELE,12.6,PUBLIC SUPPLY,49045
UTAH,UTAH,173.3,PUBLIC SUPPLY,49049
UTAH,UTAH,121.1,INDUSTRIAL,49049
UTAH,UTAH,24.5,INDUSTRIAL,49049
VERMONT,CALEDONIA,7.9,DOMESTIC,50005
VERMONT,ORANGE,9.3,DOMESTIC,50017
VERMONT,WINDHAM,2.6,DOMESTIC,50025
VERMONT,WINDSOR,0.4,DOMESTIC,50027
VIRGINIA,ACCOMACK,0.7,UNUSED,51001
VIRGINIA,ACCOMACK,0.6,UNUSED,51001
VIRGINIA,ACCOMACK,0.3,UNUSED,51001
VIRGINIA,ACCOMACK,0.3,UNUSED,51001
VIRGINIA,ACCOMACK,0.2,UNUSED,51001
VIRGINIA,ACCOMACK,0.2,UNUSED,51001
VIRGINIA,AMELIA,10.9,DOMESTIC,51007
VIRGINIA,APPOMATTOX,1,-,51011
VIRGINIA,AUGUSTA,23.6,DOMESTIC,51015
VIRGINIA,AUGUSTA,3,RECREATION,51015
VIRGINIA,AUGUSTA,2.6,DOMESTIC,51015
VIRGINIA,AUGUSTA,2.3,DOMESTIC,51015
VIRGINIA,AUGUSTA,2.3,DOMESTIC,51015
VIRGINIA,AUGUSTA,0.5,DOMESTIC,51015
VIRGINIA,BRUNSWICK,10.6,DOMESTIC,51025
VIRGINIA,BRUNSWICK,1.5,DOMESTIC,51025
VIRGINIA,BUCKINGHAM,0.6,-,51029
VIRGINIA,CHARLOTTE,8.6,DOMESTIC,51037
VIRGINIA,CHARLOTTE,3.4,DOMESTIC,51037
VIRGINIA,CHARLOTTE,1.6,DOMESTIC,51037
VIRGINIA,CHESAPEAKE,1.7,UNUSED,#N/A
VIRGINIA,CLARKE,4.7,DOMESTIC,51043
VIRGINIA,CUMBERLAND,18.6,DOMESTIC,51049
VIRGINIA,CUMBERLAND,15,DOMESTIC,51049
VIRGINIA,DINWIDDIE,47.8,DOMESTIC,51053
VIRGINIA,FAIRFAX,13.3,UNUSED,51059
VIRGINIA,FAIRFAX,7.9,UNUSED,51059
VIRGINIA,FAIRFAX,3.7,UNUSED,51059
VIRGINIA,FAIRFAX,3.4,UNUSED,51059
VIRGINIA,FAIRFAX,2.3,UNUSED,51059
VIRGINIA,FAIRFAX,1.8,UNUSED,51059
VIRGINIA,FREDERICK,7.3,DOMESTIC,51069
VIRGINIA,HALIFAX,4.3,DOMESTIC,51083
VIRGINIA,HALIFAX,3,DOMESTIC,51083
VIRGINIA,HALIFAX,2.7,DOMESTIC,51083
VIRGINIA,HALIFAX,0.6,DOMESTIC,51083
VIRGINIA,HENRICO,38.8,UNUSED,51087
VIRGINIA,LOUISA,1.4,DOMESTIC,51109
VIRGINIA,MECKLENBURG,6.9,DOMESTIC,51117
VIRGINIA,MECKLENBURG,5.4,DOMESTIC,51117
VIRGINIA,PAGE,0.3,DOMESTIC,51139
VIRGINIA,PITTSYLVANIA,8.7,DOMESTIC,51143
VIRGINIA,POWHATAN,4.8,DOMESTIC,51145
VIRGINIA,POWHATAN,2.2,DOMESTIC,51145
VIRGINIA,PRINCE EDWARD,17.8,DOMESTIC,51147
VIRGINIA,PRINCE WILLIAM,7.7,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,4.9,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,3.4,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,2.9,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,2.2,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,2.2,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,2.1,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,1.9,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,1.9,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,1.2,UNUSED,51153
VIRGINIA,PRINCE WILLIAM,1.1,UNUSED,51153
VIRGINIA,ROCKINGHAM,10.9,DOMESTIC,51165
VIRGINIA,ROCKINGHAM,1.3,DOMESTIC,51165
VIRGINIA,ROCKINGHAM,0.7,DOMESTIC,51165
VIRGINIA,ROCKINGHAM,0.5,DOMESTIC,51165
VIRGINIA,SHENANDOAH,3,DOMESTIC,51171
VIRGINIA,SHENANDOAH,0.4,DOMESTIC,51171
VIRGINIA,SPOTSYLVANIA,1,DOMESTIC,51177
VIRGINIA,STAFFORD,1.7,UNUSED,51179
VIRGINIA,SUFFOLK,2,OTHER,#N/A
